date,latitude,longitude,depth,mag,status,locationSource,magSource,is_replica
30670,-14.38,-73.67,94,5.1,automatic,IGP,IGP,1
30675,-11.63,-78.56,85,5,automatic,IGP,IGP,1
30675,-5.09,-73.36,33,5.7,automatic,IGP,IGP,0
30680,-16.88,-72.71,58,5,automatic,IGP,IGP,0
30682,-10.4,-77.16,116,4.7,automatic,IGP,IGP,1
30683,-10.49,-74.64,68,4.8,automatic,IGP,IGP,1
30684,-10,-75.46,78,4.7,automatic,IGP,IGP,1
30684,-3.287,-80.401,49,4.9,automatic,IGP,IGP,1
30684,-14.19,-77.63,30,4.9,automatic,IGP,IGP,1
30685,-17.166,-69.29,178,5.1,automatic,IGP,IGP,0
30686,-8.47,-77.37,98,4.9,automatic,IGP,IGP,1
30687,-14.82,-75.62,36,4.9,automatic,IGP,IGP,1
30688,-10.9,-76.73,28,4.5,automatic,IGP,IGP,0
30688,-14.36,-74.54,50,4.9,automatic,IGP,IGP,0
30691,-15.05,-74.81,37,4.9,automatic,IGP,IGP,0
30694,-3.863,-78.494,103,5.7,automatic,IGP,IGP,1
30695,-13.17,-74.96,99,5.3,automatic,IGP,IGP,0
30697,-15.88,-73.112,129,4.4,automatic,IGP,IGP,1
30698,-8.87,-71.356,614,5.6,automatic,IGP,IGP,1
30698,-3.904,-81.425,18,5.6,automatic,IGP,IGP,1
30704,-9.74,-79.89,17,5.1,automatic,IGP,IGP,1
30705,-10.14,-78.98,32,4.6,automatic,IGP,IGP,1
30707,-12.36,-76.93,53,5.6,automatic,IGP,IGP,0
30712,-13.98,-76.03,63,4.5,automatic,IGP,IGP,1
30720,-7.256,-76.473,34,5.1,automatic,IGP,IGP,0
30721,-12.92,-76.34,63,5.7,automatic,IGP,IGP,1
30721,-13.91,-76.08,49,5.7,automatic,IGP,IGP,0
30723,-12.76,-76.67,60,4.9,automatic,IGP,IGP,0
30723,-15.63,-71.84,95,4.9,automatic,IGP,IGP,1
30725,-10.48,-73.49,158,4.7,automatic,IGP,IGP,1
30725,-10.93,-75.23,134,4.6,automatic,IGP,IGP,1
30726,-12.42,-76.94,53,4.5,automatic,IGP,IGP,0
30727,-10.57,-74.81,30,4.9,automatic,IGP,IGP,0
30728,-17.28,-72.78,30,5.3,automatic,IGP,IGP,0
30728,-10.96,-73.91,122,4.7,automatic,IGP,IGP,1
30730,-14.73,-75.27,87,4.5,automatic,IGP,IGP,1
30730,-14.02,-76.12,54,4.8,automatic,IGP,IGP,0
30730,-14.91,-76.14,49,4.6,automatic,IGP,IGP,1
30730,-14.9,-76.13,42,4.6,automatic,IGP,IGP,0
30734,-4.025,-80.805,37,4.5,automatic,IGP,IGP,1
30735,-15.74,-75.94,12,4.9,automatic,IGP,IGP,1
30736,-12.6,-76.45,68,4.9,automatic,IGP,IGP,1
30737,-13.78,-75.74,49,4.8,automatic,IGP,IGP,1
30738,-17.02,-70.21,118,6,automatic,IGP,IGP,1
30738,-15.38,-75.12,73,4.5,automatic,IGP,IGP,1
30740,-17.676,-70.699,136,4.2,automatic,IGP,IGP,0
30742,-12.35,-76.68,38,4.8,automatic,IGP,IGP,0
30747,-5.83,-77.81,147,5.3,automatic,IGP,IGP,0
30747,-13.65,-76.55,47,5.2,automatic,IGP,IGP,0
30752,-6.447,-76.093,33,4.8,automatic,IGP,IGP,0
30755,-8.64,-74.82,157,4.7,automatic,IGP,IGP,1
30757,-10.56,-79.51,18,4.6,automatic,IGP,IGP,1
30765,-10.99,-78.3,44,5.2,automatic,IGP,IGP,1
30767,-9.95,-79.34,35,4.5,automatic,IGP,IGP,0
30769,-15.51,-72.57,166,5.3,automatic,IGP,IGP,0
30775,-15.95,-73.18,127,5.4,automatic,IGP,IGP,0
30780,-15.12,-73.31,148,5.4,automatic,IGP,IGP,1
30782,-14.93,-72.9,57,4.8,automatic,IGP,IGP,1
30782,-10.02,-80.56,22,4.9,automatic,IGP,IGP,1
30782,-16.92,-72.5,52,4.9,automatic,IGP,IGP,0
30785,-12.97,-75.13,114,4.6,automatic,IGP,IGP,1
30785,-14.29,-74.53,51,4.8,automatic,IGP,IGP,0
30786,-14.13,-75.87,80,4.7,automatic,IGP,IGP,1
30787,-3.55,-78.32,136,5.8,automatic,IGP,IGP,1
30794,-13.97,-74.27,33,4.6,automatic,IGP,IGP,0
30796,-11.23,-76.74,38,4.7,automatic,IGP,IGP,1
30797,-17.882,-70.823,87,5.2,automatic,IGP,IGP,0
30797,-8.73,-74.54,155,4.6,automatic,IGP,IGP,1
30801,-13.84,-75.94,44,4.6,automatic,IGP,IGP,0
30801,-13.13,-74.88,55,4.8,automatic,IGP,IGP,1
30803,-9.38,-74.81,112,4.5,automatic,IGP,IGP,0
30803,-14.45,-75.8,43,4.6,automatic,IGP,IGP,0
30805,-9.66,-74.44,155,5.2,automatic,IGP,IGP,1
30805,-14.07,-76.73,30,4.6,automatic,IGP,IGP,1
30805,-17.378,-70.257,33,4.8,automatic,IGP,IGP,1
30807,-12.54,-78.17,30,5.3,automatic,IGP,IGP,1
30808,-17.688,-69.319,161,5,automatic,IGP,IGP,0
30810,-13.63,-76.29,23,4.8,automatic,IGP,IGP,1
30810,-11.42,-76.78,112,5.1,automatic,IGP,IGP,1
30811,-9.29,-74.28,163,5.1,automatic,IGP,IGP,0
30815,-15.61,-76.08,17,4.7,automatic,IGP,IGP,1
30815,-3.938,-80.831,35,5,automatic,IGP,IGP,0
30816,-14.986,-71.477,177,4.8,automatic,IGP,IGP,1
30818,-9.33,-74.29,154,4.7,automatic,IGP,IGP,0
30820,-13.92,-74.4,20,4.5,automatic,IGP,IGP,0
30824,-2.401,-77.007,151,4.8,automatic,IGP,IGP,1
30825,-9.31,-80.38,11,4.8,automatic,IGP,IGP,1
30827,-3.729,-77.123,116,4.5,automatic,IGP,IGP,0
30830,-15.97,-75.87,8,4.8,automatic,IGP,IGP,0
30831,-12.11,-77.94,20,4.5,automatic,IGP,IGP,0
30832,-15.68,-74.62,38,5.3,automatic,IGP,IGP,1
30834,-7.68,-77.2,157,4.7,automatic,IGP,IGP,0
30836,-7.797,-76.779,34,5.2,automatic,IGP,IGP,0
30838,-7.61,-76.47,145,6,automatic,IGP,IGP,1
30838,-8.8,-79.34,35,4.7,automatic,IGP,IGP,1
30838,-7.73,-77.49,129,5.3,automatic,IGP,IGP,1
30841,-8.04,-75.09,164,4.8,automatic,IGP,IGP,1
30841,-5.24,-79.63,76,5.3,automatic,IGP,IGP,1
30842,-17.89,-74.21,9,4.6,automatic,IGP,IGP,0
30847,-6.92,-77.05,138,5,automatic,IGP,IGP,0
30849,-11.09,-76.37,108,4.7,automatic,IGP,IGP,1
30851,-16.06,-72.53,62,6,automatic,IGP,IGP,1
30858,-15.4,-73.68,58,4.8,automatic,IGP,IGP,1
30859,-11.15,-78.47,29,4.5,automatic,IGP,IGP,0
30859,-8.2,-74.6,79,4.5,automatic,IGP,IGP,0
30860,-11.96,-77.56,60,4.5,automatic,IGP,IGP,1
30863,-14.81,-76.23,30,4.7,automatic,IGP,IGP,0
30866,-9.13,-80.65,11,5.1,automatic,IGP,IGP,1
30869,-7.35,-76.11,148,4.5,automatic,IGP,IGP,1
30874,-6.16,-77.28,21,5.3,automatic,IGP,IGP,1
30877,-15.34,-72.14,162,4.5,automatic,IGP,IGP,1
30885,-15.74,-71.99,58,4.5,automatic,IGP,IGP,1
30887,-8.4,-75.12,140,5.6,automatic,IGP,IGP,0
30889,-15.36,-71.59,156,4.8,automatic,IGP,IGP,0
30890,-15.86,-72.48,57,5.2,automatic,IGP,IGP,0
30892,-4.78,-76.6,135,4.9,automatic,IGP,IGP,0
30892,-13.16,-74.79,29,4.6,automatic,IGP,IGP,0
30892,-16.31,-76.19,6,5.3,automatic,IGP,IGP,0
30893,-10.94,-79.14,10,4.8,automatic,IGP,IGP,0
30893,-9.21,-75.86,142,4.6,automatic,IGP,IGP,1
30893,-10.84,-74.78,79,4.5,automatic,IGP,IGP,0
30895,-9.98,-80.7,5,5.5,automatic,IGP,IGP,1
30896,-13.51,-75.56,39,4.7,automatic,IGP,IGP,0
30897,-16.7,-73.65,35,5.2,automatic,IGP,IGP,1
30898,-15.64,-72.26,186,4.8,automatic,IGP,IGP,1
30899,-14.53,-76.2,27,4.9,automatic,IGP,IGP,0
30901,-10.14,-78.35,21,5.3,automatic,IGP,IGP,1
30906,-13.89,-76.25,65,4.9,automatic,IGP,IGP,1
30908,-13.19,-76.51,57,4.9,automatic,IGP,IGP,0
30909,-12.86,-76.99,49,4.5,automatic,IGP,IGP,0
30912,-14.35,-73.57,107,4.6,automatic,IGP,IGP,0
30912,-18.097,-71.142,42,5.2,automatic,IGP,IGP,1
30916,-14.98,-76.13,11,4.6,automatic,IGP,IGP,1
30917,-15.4,-72.41,165,5,automatic,IGP,IGP,0
30920,-16.51,-69.81,182,5.5,automatic,IGP,IGP,1
30923,-13.38,-76.32,74,4.5,automatic,IGP,IGP,1
30925,-11.46,-74.29,73,5.4,automatic,IGP,IGP,0
30928,-15.26,-72.19,81,5.4,automatic,IGP,IGP,1
30931,-4.01,-79.63,84,5.7,automatic,IGP,IGP,0
30937,-15.75,-71.872,140,5.5,automatic,IGP,IGP,1
30944,-10.912,-70.833,612,4.5,automatic,IGP,IGP,1
30945,-14.38,-74.02,35,5.5,automatic,IGP,IGP,0
30947,-15.036,-70.951,198,4.6,automatic,IGP,IGP,1
30955,-8.61,-74.26,160,5.5,automatic,IGP,IGP,1
30958,-6.19,-76.05,163,5.6,automatic,IGP,IGP,0
30972,-16.06,-69.93,167,5.4,automatic,IGP,IGP,1
30977,-16.13,-73.92,40,4.5,automatic,IGP,IGP,1
30977,-15.77,-73.09,12,5.2,automatic,IGP,IGP,1
30990,-10.54,-74.98,25,5.3,automatic,IGP,IGP,0
30996,-13.27,-76.6,60,4.5,automatic,IGP,IGP,0
30996,-13.32,-76.68,57,5.3,automatic,IGP,IGP,1
31001,-8.34,-78.55,41,5.2,automatic,IGP,IGP,1
31002,-14.23,-76.14,78,5.8,automatic,IGP,IGP,1
31003,-12.69,-77.01,39,5,automatic,IGP,IGP,0
31006,-3.279,-80.612,33,4.7,automatic,IGP,IGP,0
31009,-8.14,-76.06,138,6.1,automatic,IGP,IGP,1
31018,-16.79,-73.11,63,4.9,automatic,IGP,IGP,1
31026,-14.12,-75.43,44,5.8,automatic,IGP,IGP,0
31027,-16.05,-71.63,135,4.5,automatic,IGP,IGP,1
31029,-6.77,-77.12,88,5.3,automatic,IGP,IGP,1
31030,-11.19,-75.34,130,4.8,automatic,IGP,IGP,1
31030,-16.72,-73.19,61,5.3,automatic,IGP,IGP,1
31040,-9.514,-71.338,545,5.9,automatic,IGP,IGP,0
31040,-12.13,-75.88,72,5.4,automatic,IGP,IGP,0
31051,-13.24,-75.03,90,4.5,automatic,IGP,IGP,0
31060,-12.14,-77.83,55,5.1,automatic,IGP,IGP,1
31061,-12.21,-73.05,5,4.5,automatic,IGP,IGP,0
31063,-6.45,-80.78,28,4.7,automatic,IGP,IGP,0
31065,-17.965,-69.657,137,4.2,automatic,IGP,IGP,1
31071,-15.24,-75.63,55,4.8,automatic,IGP,IGP,0
31072,-11.38,-78.46,27,4.9,automatic,IGP,IGP,0
31074,-6.383,-74.829,292,4.4,automatic,IGP,IGP,1
31076,-12.79,-76.98,34,4.6,automatic,IGP,IGP,1
31077,-6.58,-80.15,34,5.3,automatic,IGP,IGP,1
31077,-6.22,-80.6,61,5.1,automatic,IGP,IGP,0
31077,-11.03,-78.53,25,4.5,automatic,IGP,IGP,0
31078,-6.373,-76.819,98,4.5,automatic,IGP,IGP,1
31080,-15.88,-74.3,33,5.3,automatic,IGP,IGP,0
31081,-15.43,-72.48,79,4.5,automatic,IGP,IGP,1
31081,-13.87,-76.29,84,4.8,automatic,IGP,IGP,1
31082,-3.64,-78.004,124,5.1,automatic,IGP,IGP,1
31082,-13.91,-75.61,20,5.3,automatic,IGP,IGP,0
31083,-3.634,-80.607,33,4.2,automatic,IGP,IGP,1
31083,-4.82,-78.04,58,4.7,automatic,IGP,IGP,0
31083,-13.49,-77.04,31,4.5,automatic,IGP,IGP,0
31087,-9.43,-78.91,35,4.6,automatic,IGP,IGP,0
31087,-10.23,-78.58,47,5.2,automatic,IGP,IGP,0
31088,-6.45,-80.62,42,4.9,automatic,IGP,IGP,1
31091,-10.68,-74.89,6,4.5,automatic,IGP,IGP,0
31092,-4.917,-75.902,68,4.5,automatic,IGP,IGP,1
31095,-8.92,-78.54,18,4.9,automatic,IGP,IGP,0
31097,-10.55,-80.24,21,4.5,automatic,IGP,IGP,0
31099,-15.06,-71.55,128,4.5,automatic,IGP,IGP,0
31102,-12.62,-77.19,52,5,automatic,IGP,IGP,0
31104,-12.46,-77.65,21,4.8,automatic,IGP,IGP,0
31109,-14.65,-75.86,52,4.5,automatic,IGP,IGP,1
31112,-15.01,-75.57,34,4.8,automatic,IGP,IGP,1
31112,-11.07,-78.5,28,4.7,automatic,IGP,IGP,1
31113,-14.11,-73.15,134,5.8,automatic,IGP,IGP,1
31114,-2.9,-75.82,121,5.3,automatic,IGP,IGP,0
31115,-16.549,-72.631,33,4.7,automatic,IGP,IGP,0
31120,-14.47,-72.95,139,4.5,automatic,IGP,IGP,0
31123,-3.94,-81.05,41,5.3,automatic,IGP,IGP,1
31126,-18.42,-70.93,74,5.3,automatic,IGP,IGP,0
31127,-17.04,-72.59,35,4.7,automatic,IGP,IGP,1
31127,-14.27,-74.72,107,5.2,automatic,IGP,IGP,1
31129,-10.58,-74.63,16,4.5,automatic,IGP,IGP,0
31131,-10.31,-79.27,43,4.8,automatic,IGP,IGP,1
31132,-15.49,-72.18,130,5.5,automatic,IGP,IGP,1
31138,-12.78,-76.68,43,5.4,automatic,IGP,IGP,0
31138,-6.26,-77.35,14,4.7,automatic,IGP,IGP,1
31140,-6.31,-76.92,121,5.3,automatic,IGP,IGP,1
31141,-10.33,-79.38,52,4.5,automatic,IGP,IGP,0
31145,-7.93,-74.55,168,5.2,automatic,IGP,IGP,0
31149,-15.95,-72.39,131,5,automatic,IGP,IGP,0
31150,-3.872,-79.867,33,4.3,automatic,IGP,IGP,0
31151,-11.13,-73.75,130,5,automatic,IGP,IGP,1
31159,-10.56,-73.88,31,4.6,automatic,IGP,IGP,1
31165,-16.9,-70.76,121,5.1,automatic,IGP,IGP,0
31168,-13.34,-76,61,4.5,automatic,IGP,IGP,1
31168,-8.81,-71.81,608,6.3,automatic,IGP,IGP,0
31168,-9.027,-71.231,616,4.5,automatic,IGP,IGP,1
31169,-15.81,-73.67,6,4.5,automatic,IGP,IGP,1
31169,-14.66,-76.7,31,4.8,automatic,IGP,IGP,1
31170,-8.87,-71.87,541,5.2,automatic,IGP,IGP,1
31175,-17.699,-69.911,127,4.6,automatic,IGP,IGP,1
31175,-9.51,-73.84,150,4.6,automatic,IGP,IGP,0
31179,-15.37,-71.44,140,5,automatic,IGP,IGP,1
31182,-15.38,-75.2,14,4.7,automatic,IGP,IGP,0
31186,-12.28,-77.03,67,5.2,automatic,IGP,IGP,0
31188,-15.45,-76.38,26,5.3,automatic,IGP,IGP,1
31188,-13.29,-75.36,113,4.8,automatic,IGP,IGP,1
31190,-9.88,-81,23,4.5,automatic,IGP,IGP,1
31192,-11.91,-74.23,12,4.9,automatic,IGP,IGP,1
31192,-15.61,-72.21,141,4.7,automatic,IGP,IGP,1
31194,-10.17,-75.54,20,5.2,automatic,IGP,IGP,0
31197,-15.31,-72.61,127,5.2,automatic,IGP,IGP,0
31205,-7.82,-75,160,4.9,automatic,IGP,IGP,0
31210,-17.601,-69.627,150,5.5,automatic,IGP,IGP,0
31212,-14.39,-76.25,39,4.5,automatic,IGP,IGP,0
31213,-15.46,-71.94,130,4.9,automatic,IGP,IGP,1
31215,-6.092,-80.745,33,4.3,automatic,IGP,IGP,0
31219,-9.94,-78.1,10,4.9,automatic,IGP,IGP,0
31221,-14.42,-75.96,45,4.5,automatic,IGP,IGP,1
31222,-9.68,-79.38,7,5.6,automatic,IGP,IGP,1
31223,-15.62,-72.35,161,4.8,automatic,IGP,IGP,1
31223,-13.94,-74.96,104,4.5,automatic,IGP,IGP,1
31223,-13.85,-76.21,64,5.1,automatic,IGP,IGP,0
31224,-16.84,-73.9,52,5.2,automatic,IGP,IGP,1
31225,-15.6,-75.66,8,4.7,automatic,IGP,IGP,1
31228,-15.18,-72.54,127,5.2,automatic,IGP,IGP,0
31228,-11.33,-78.51,57,5.3,automatic,IGP,IGP,0
31229,-18.377,-71.58,62,5,automatic,IGP,IGP,1
31231,-3.293,-80.659,33,5.3,automatic,IGP,IGP,0
31236,-11.29,-79.25,25,4.5,automatic,IGP,IGP,1
31237,-16.41,-74.61,25,5.4,automatic,IGP,IGP,0
31238,-18.21,-74.09,19,5.4,automatic,IGP,IGP,1
31239,-12.92,-73.59,74,4.9,automatic,IGP,IGP,0
31242,-15.27,-73.12,55,4.7,automatic,IGP,IGP,0
31251,-10.47,-76.08,112,4.9,automatic,IGP,IGP,1
31252,-8.83,-76.62,64,5.3,automatic,IGP,IGP,1
31253,-14.59,-73.84,128,5,automatic,IGP,IGP,0
31254,-5.24,-79.01,61,5.6,automatic,IGP,IGP,1
31266,-15.3,-71.72,163,4.7,automatic,IGP,IGP,1
31267,-5.2,-78.7,61,4.6,automatic,IGP,IGP,1
31267,-8.11,-76.73,127,5.3,automatic,IGP,IGP,1
31269,-6.56,-75.28,63,4.6,automatic,IGP,IGP,1
31271,-10.86,-74.63,60,4.6,automatic,IGP,IGP,1
31272,-14.34,-75.79,47,5.7,automatic,IGP,IGP,1
31273,-14.97,-76.02,40,5.4,automatic,IGP,IGP,1
31273,-15.58,-75.81,9,4.6,automatic,IGP,IGP,0
31273,-14.91,-75.68,40,5.2,automatic,IGP,IGP,1
31273,-13.18,-77.52,7,4.7,automatic,IGP,IGP,0
31273,-16.04,-74.81,51,4.6,automatic,IGP,IGP,1
31273,-14.1,-76,25,4.5,automatic,IGP,IGP,0
31273,-15.44,-75.84,14,4.7,automatic,IGP,IGP,1
31274,-15.13,-75.78,43,4.9,automatic,IGP,IGP,1
31274,-8.48,-74.04,76,4.5,automatic,IGP,IGP,0
31277,-16.43,-74.83,19,5.1,automatic,IGP,IGP,0
31278,-15.32,-75.59,27,5.7,automatic,IGP,IGP,1
31278,-15.7,-76.22,16,4.7,automatic,IGP,IGP,1
31278,-12.45,-77.01,55,4.5,automatic,IGP,IGP,1
31279,-15.05,-74.88,64,4.7,automatic,IGP,IGP,1
31280,-9.13,-78.88,46,6.4,automatic,IGP,IGP,0
31280,-9.4,-79.31,42,5,automatic,IGP,IGP,0
31280,-9.43,-79.06,38,5.2,automatic,IGP,IGP,0
31280,-14.39,-76.88,15,4.5,automatic,IGP,IGP,1
31280,-8.86,-80.91,21,5.1,automatic,IGP,IGP,1
31280,-9.35,-79.02,49,5.4,automatic,IGP,IGP,1
31284,-8.87,-78.46,49,4.8,automatic,IGP,IGP,1
31285,-9.8,-79.67,42,4.9,automatic,IGP,IGP,0
31285,-18.871,-72.717,33,4.3,automatic,IGP,IGP,1
31289,-10.01,-79.65,31,4.9,automatic,IGP,IGP,0
31290,-15.18,-75.26,52,5.7,automatic,IGP,IGP,0
31290,-14.7,-75.85,54,5.7,automatic,IGP,IGP,1
31290,-9.54,-79.53,43,4.5,automatic,IGP,IGP,0
31291,-9.64,-76.31,136,4.5,automatic,IGP,IGP,1
31292,-10.52,-79.99,36,4.7,automatic,IGP,IGP,0
31293,-9.51,-79.77,22,4.8,automatic,IGP,IGP,0
31294,-10.12,-79.74,16,4.7,automatic,IGP,IGP,1
31296,-14.53,-75.77,48,5,automatic,IGP,IGP,1
31298,-12.92,-74.92,114,4.9,automatic,IGP,IGP,1
31298,-9.95,-79.49,46,4.5,automatic,IGP,IGP,1
31300,-4.53,-77.1,134,5.4,automatic,IGP,IGP,0
31306,-9.53,-79.49,20,4.6,automatic,IGP,IGP,0
31309,-17.62,-69.55,161,4.6,automatic,IGP,IGP,1
31313,-13.74,-71.62,33,4.7,automatic,IGP,IGP,1
31317,-5.26,-77.31,125,5.1,automatic,IGP,IGP,0
31317,-9.03,-74.72,157,4.5,automatic,IGP,IGP,0
31318,-14.74,-73.17,76,4.6,automatic,IGP,IGP,0
31321,-17.814,-72.725,33,5.1,automatic,IGP,IGP,1
31321,-18.13,-74.38,9,4.7,automatic,IGP,IGP,1
31323,-8.61,-74.47,162,4.5,automatic,IGP,IGP,0
31323,-15.5,-73.3,89,5.1,automatic,IGP,IGP,1
31325,-8.81,-76.79,138,4.6,automatic,IGP,IGP,1
31328,-9.36,-74.35,162,5.2,automatic,IGP,IGP,1
31329,-5.475,-78.568,68,4.7,automatic,IGP,IGP,0
31331,-12.43,-77.15,74,5.3,automatic,IGP,IGP,0
31332,-10.14,-78.29,55,4.5,automatic,IGP,IGP,0
31333,-11.04,-77.6,64,4.9,automatic,IGP,IGP,0
31333,-18.683,-71.45,33,4.4,automatic,IGP,IGP,1
31334,-8.91,-77.25,121,5,automatic,IGP,IGP,1
31338,-17.808,-72.936,33,5,automatic,IGP,IGP,1
31340,-13.84,-75.95,61,4.5,automatic,IGP,IGP,1
31341,-15.49,-71.69,32,4.7,automatic,IGP,IGP,0
31342,-13.12,-75.56,43,4.5,automatic,IGP,IGP,1
31343,-12.34,-74.76,120,4.5,automatic,IGP,IGP,1
31345,-10.97,-79.03,19,5.3,automatic,IGP,IGP,1
31345,-6.91,-80.38,39,5,automatic,IGP,IGP,1
31351,-10.85,-79.04,40,5.3,automatic,IGP,IGP,1
31351,-13.47,-76.11,31,4.9,automatic,IGP,IGP,0
31353,-17.232,-70.093,173,4.3,automatic,IGP,IGP,0
31353,-15.21,-74.9,73,4.6,automatic,IGP,IGP,1
31355,-9.5,-79.93,54,4.6,automatic,IGP,IGP,1
31355,-12.46,-77.98,22,5.5,automatic,IGP,IGP,1
31356,-9.07,-76.44,133,5.2,automatic,IGP,IGP,0
31361,-15.01,-76.31,44,4.5,automatic,IGP,IGP,1
31362,-17.764,-72.99,33,5,automatic,IGP,IGP,1
31362,-14.33,-75.52,58,5.3,automatic,IGP,IGP,0
31362,-17.778,-72.939,33,5,automatic,IGP,IGP,0
31367,-10.19,-75.54,6,5.2,automatic,IGP,IGP,0
31372,-14.29,-76.01,43,5.3,automatic,IGP,IGP,1
31373,-15.28,-75.9,25,4.7,automatic,IGP,IGP,1
31375,-12.51,-76.71,54,4.7,automatic,IGP,IGP,0
31377,-9.55,-75.92,84,5.5,automatic,IGP,IGP,0
31377,-3.03,-77.22,121,5.3,automatic,IGP,IGP,1
31378,-15.02,-76.17,12,4.6,automatic,IGP,IGP,1
31378,-10.03,-79.12,32,4.6,automatic,IGP,IGP,1
31381,-13.52,-75.62,39,4.5,automatic,IGP,IGP,1
31383,-12.75,-76.91,39,4.6,automatic,IGP,IGP,1
31384,-5.793,-81.835,33,4.7,automatic,IGP,IGP,0
31388,-12.58,-76.62,68,4.7,automatic,IGP,IGP,0
31388,-10.2,-77.66,77,4.6,automatic,IGP,IGP,0
31389,-11.63,-77.34,33,4.5,automatic,IGP,IGP,1
31390,-12.83,-76.57,48,4.5,automatic,IGP,IGP,0
31394,-15.58,-74.94,33,4.6,automatic,IGP,IGP,0
31394,-13.19,-75.43,116,4.5,automatic,IGP,IGP,1
31397,-15.55,-73.56,26,4.7,automatic,IGP,IGP,1
31401,-17.81,-69.51,158,4.9,automatic,IGP,IGP,0
31405,-8.71,-75.14,163,4.5,automatic,IGP,IGP,0
31407,-10.64,-74.12,106,5.4,automatic,IGP,IGP,1
31408,-9.19,-74.08,163,4.8,automatic,IGP,IGP,1
31413,-15.565,-70.208,244,4.1,automatic,IGP,IGP,1
31413,-10.75,-78.39,17,4.5,automatic,IGP,IGP,1
31416,-12.37,-77,44,4.8,automatic,IGP,IGP,1
31420,-9.08,-80.47,23,4.8,automatic,IGP,IGP,1
31420,-6.55,-77.37,51,4.9,automatic,IGP,IGP,1
31422,-13.47,-75.25,26,5.2,automatic,IGP,IGP,1
31422,-12.43,-77.62,28,4.8,automatic,IGP,IGP,1
31422,-15.874,-74.64,72,5,automatic,IGP,IGP,0
31423,-15.38,-69.94,227,4.6,automatic,IGP,IGP,0
31423,-9.57,-78.07,20,5.6,automatic,IGP,IGP,0
31424,-14.08,-76.49,25,4.7,automatic,IGP,IGP,1
31424,-4.15,-79.26,92,5.8,automatic,IGP,IGP,1
31424,-9.42,-78.29,29,5.1,automatic,IGP,IGP,1
31426,-14.69,-76.11,40,5.2,automatic,IGP,IGP,1
31428,-13.85,-76.51,26,4.9,automatic,IGP,IGP,0
31429,-10.95,-78.71,32,5.8,automatic,IGP,IGP,0
31429,-12.46,-76.78,33,4.6,automatic,IGP,IGP,1
31429,-16.52,-73.86,33,4.7,automatic,IGP,IGP,1
31434,-13.58,-73.3,54,4.9,automatic,IGP,IGP,0
31434,-13.53,-72.89,133,4.5,automatic,IGP,IGP,1
31434,-14.2,-72.47,56,4.8,automatic,IGP,IGP,1
31440,-3.36,-81.68,21,4.9,automatic,IGP,IGP,0
31440,-17.281,-73.852,33,5,automatic,IGP,IGP,0
31441,-11.34,-74.6,14,4.5,automatic,IGP,IGP,0
31442,-5.795,-81.012,33,4.3,automatic,IGP,IGP,0
31446,-15.34,-75.9,32,4.8,automatic,IGP,IGP,1
31455,-12.62,-77.06,30,4.9,automatic,IGP,IGP,0
31457,-11.85,-77.88,31,5,automatic,IGP,IGP,0
31457,-13.49,-75.73,29,4.8,automatic,IGP,IGP,1
31461,-13.29,-75.17,119,4.5,automatic,IGP,IGP,0
31463,-15,-76.26,30,5.1,automatic,IGP,IGP,1
31463,-15.17,-75.99,11,4.6,automatic,IGP,IGP,0
31464,-15.15,-75.71,28,5,automatic,IGP,IGP,1
31464,-11.33,-78.38,10,4.7,automatic,IGP,IGP,0
31465,-15.78,-72.98,75,5.1,automatic,IGP,IGP,0
31466,-9.31,-79.38,27,4.9,automatic,IGP,IGP,0
31466,-15.29,-74.68,69,4.6,automatic,IGP,IGP,1
31467,-15.64,-73.88,25,5,automatic,IGP,IGP,1
31468,-17.571,-71.052,92,5,automatic,IGP,IGP,1
31470,-14.91,-76.17,31,5.2,automatic,IGP,IGP,1
31470,-15.01,-75.98,29,5.1,automatic,IGP,IGP,0
31470,-15.07,-75.95,33,4.8,automatic,IGP,IGP,1
31470,-10.61,-74.86,52,4.6,automatic,IGP,IGP,1
31470,-14.54,-74.84,59,4.8,automatic,IGP,IGP,0
31472,-8.699,-71.257,620,4.4,automatic,IGP,IGP,0
31472,-6.33,-76.3,56,4.8,automatic,IGP,IGP,1
31473,-10.86,-75.02,7,4.6,automatic,IGP,IGP,1
31474,-12.89,-76.65,44,4.5,automatic,IGP,IGP,1
31477,-12.66,-77.43,29,4.5,automatic,IGP,IGP,0
31477,-14.55,-76.06,20,4.5,automatic,IGP,IGP,0
31477,-13.37,-76.59,46,4.5,automatic,IGP,IGP,1
31478,-14.64,-76.14,15,4.6,automatic,IGP,IGP,0
31479,-13.46,-77.31,14,4.5,automatic,IGP,IGP,1
31480,-8.073,-80.111,33,5,automatic,IGP,IGP,1
31481,-15.22,-74.25,30,4.5,automatic,IGP,IGP,1
31483,-17.638,-72.538,33,5.1,automatic,IGP,IGP,1
31485,-14.34,-76.25,12,4.7,automatic,IGP,IGP,1
31488,-13.18,-77.41,20,4.6,automatic,IGP,IGP,0
31488,-12.76,-76.79,26,5.3,automatic,IGP,IGP,0
31489,-10.74,-74.97,151,4.6,automatic,IGP,IGP,0
31489,-15.884,-72.229,122,4.7,automatic,IGP,IGP,0
31490,-11.2,-78.2,22,4.7,automatic,IGP,IGP,0
31492,-13.01,-76.69,16,4.5,automatic,IGP,IGP,1
